row_index_1b,PC1,PC2,group
612,4755.231291181558,930.5969821049546,fake
613,4549.49577809276,289.19445243032754,fake
614,4546.683913191471,878.4679977575411,fake
615,4469.359029663802,460.4339557713634,fake
616,4320.532496206081,2072.0129098310267,fake
617,4112.336649840635,1633.9505631499464,fake
618,4118.633805395834,722.2406822479427,fake
619,4115.314962581932,1180.1915430994957,fake
620,4312.540297947173,94.59940001923776,fake
621,4141.786238423257,984.6658021729056,fake
622,4081.2902587221342,411.7000206175733,fake
623,3737.4718133149036,1682.2124613619355,fake
624,4056.9486554096866,1180.774466092981,fake
625,3815.7196175641907,303.52865745570404,fake
626,4146.858188777384,-698.7238397688811,fake
627,3790.8391663121474,1257.678812295069,fake
628,3727.524665799509,467.87507583932353,fake
629,4124.804664765448,-1314.8835521372082,fake
630,3046.618256946847,2673.5478095860562,fake
631,2976.487765141716,2783.7741269574376,fake
632,3869.890591511708,-763.8139492428952,fake
633,3286.162199267939,2027.0967451511037,fake
634,3426.5652332819654,97.10969817276467,fake
635,3585.817668833268,-301.65722694457895,fake
636,3427.1830266567363,590.1063173937343,fake
637,3238.088616321203,301.9755021017139,fake
638,3282.193998801849,686.3898257837689,fake
639,3278.81838780866,319.3997976098752,fake
640,3185.5913867091917,687.1521095928191,fake
641,3084.5172383364584,423.7662399037335,fake
642,2806.5838703304958,648.2276685003649,fake
643,2762.184155897197,1012.9591500749274,fake
644,3072.1170198158475,-175.75512961518604,real
645,2679.10844858576,328.55759052067015,fake
646,2748.8310051968106,592.886066272033,fake
647,2832.591020208327,-468.0271158533296,fake
648,2831.552291040921,783.1766334082447,fake
649,2658.9137329988203,145.89761441974446,fake
650,2679.3655710931635,-281.5643632169872,fake
651,2684.083882783745,-162.63099522933894,fake
652,2914.7286321861793,-374.2807893335142,fake
653,2659.6113270479873,-865.0150900216472,fake
654,2511.5154455301354,780.1292960085514,fake
655,2571.9398871434864,313.3368780619735,fake
656,2304.8287415687296,2020.645122326305,fake
657,2402.4103580897026,1361.5262544378736,fake
658,2473.628252611416,831.7501244340601,fake
659,-5903.125656658023,3290.222003333591,fake
660,2099.571931298208,1577.346922148556,fake
661,-6204.2373823779935,3906.3879546415683,fake
662,-6238.334474378924,3854.2027287681303,fake
663,-6215.524997000589,3787.0263218026494,fake
664,-6224.662719489616,3440.811431143298,fake
665,-6272.873614843134,3451.652063867702,fake
666,-6332.773485906993,3687.462736091209,fake
667,-6373.799319841277,2736.07955468157,fake
668,-6543.255829295166,3669.030174386631,fake
669,-6637.603113935672,2893.6272299352713,fake
670,-6773.292605121188,2830.981099024512,fake
671,-6550.835996939724,2680.4702913910796,fake
672,-6898.6175157767875,2917.573342335683,fake
673,-6849.926113230204,2660.775642340339,fake
674,-6940.592696565683,2709.085472397258,fake
675,-6948.034783998972,2696.101873467607,fake
676,-7162.020638510885,2582.5057924331136,real
677,-6888.812287753648,1944.5806999500098,fake
678,-6868.680783810535,2998.153317170364,fake
679,-6599.919616522632,2096.5361543290264,fake
680,-6492.418881468814,2581.2736801278515,fake
681,-6234.798181600964,1839.2877588701272,fake
682,-6365.940651929976,2171.63019187245,fake
683,-6331.273994003079,2148.5609198817906,fake
684,-6315.551481375584,2261.565384636187,fake
685,-6482.753989814855,2082.378877820537,fake
686,-6187.257547614929,2044.2924265020501,fake
687,-6203.2621196765995,1955.872499436973,fake
688,-5963.9603405199005,2423.509868766647,fake
689,-6183.196304538408,2557.0448248731304,fake
690,-5949.097310148543,2633.6941558853005,fake
691,-5752.569624538237,1545.500596492611,fake
692,-6267.340951397703,2601.2241465351,fake
693,-6166.540463946565,1889.1082609027753,fake
694,-6168.47021833232,2275.7843865971263,fake
695,-5861.05681129384,2087.3776390577373,fake
696,-6040.0878970071935,2110.607698818913,fake
697,-6276.932081212356,1624.622197436425,fake
698,-6273.339587570005,1754.395918875696,fake
699,-6300.787560950011,1199.2076952979075,fake
700,-7264.974066885153,864.1384288010463,fake
701,-6971.621288159195,264.6703999018233,fake
702,-6840.4529325925605,32.87272585638589,fake
703,-7308.098734202952,-713.9097278477435,fake
704,-7366.312444950968,-762.1490059868794,fake
705,-7517.2347708940315,-1122.362896399096,fake
706,-7451.653358818868,-1503.007770824187,fake
707,-7412.008149605659,-2091.893201852694,fake
708,-7251.645332821816,-2575.749050490856,real
709,-7390.860593194517,-2429.7748570853555,fake
710,-7442.174876619653,-2272.3034581414345,fake
711,-7369.624361517059,-2762.9196975037144,fake
712,-7506.359443058668,-2483.7184337775275,fake
713,-7433.788001930564,-2383.226182641145,fake
714,-7549.3460136035,-2050.4479990036666,fake
715,-7590.881831592362,-2078.4878493196693,fake
716,-7497.808195987649,-2100.295873518297,fake
717,-7636.203726641594,-1750.0455931617407,fake
718,-7519.774833155211,-1798.4845160921864,fake
719,-7485.714094066311,-1673.5376439291783,fake
720,-7409.90168827826,-1657.0919766192364,fake
721,-7647.890639442096,-1134.162987278087,fake
722,-7582.364555425747,-1396.8810714189235,fake
723,-7450.538895019326,-989.1699947728014,fake
724,-7798.2385881934,-561.5165762846729,fake
725,-7258.280605804506,-704.4825764589121,fake
726,-7377.43675107677,-112.54806569106421,fake
727,-7506.459237187336,540.2139889334758,fake
728,-7076.012429645453,-255.25806833468653,fake
729,-2081.84412350061,1238.2540818138182,fake
730,-1504.477395856577,663.914814552951,fake
731,-1388.7846980339714,-133.89297201745205,fake
732,-658.3353766099575,-259.3085573761838,fake
733,-965.6315978982622,-59.21175380563916,fake
734,-268.3422612511653,-817.8707553437048,fake
735,-536.7626410008421,-132.22466967176678,fake
736,-44.043720958373754,-1060.7748389513758,fake
737,379.0471297234135,-912.1861584732234,fake
738,771.2047098076646,-2269.6282359672205,fake
739,731.4923482515215,-1149.7358807331302,fake
740,1435.7552968281998,-4026.3214146646155,real
741,1261.2695254879955,-3184.4832547731544,fake
742,1190.6080579873283,-3537.29687123211,fake
743,886.0084526321772,-3465.390111100362,fake
744,1001.6164936730747,-4613.310487886286,fake
745,985.9673183369573,-5240.467511142033,fake
746,122.49404361632082,-3978.90228216109,fake
747,434.15490509203846,-4735.55031449978,fake
748,228.03125844994673,-5176.224569539612,fake
749,15.427431737775658,-4905.124131340216,fake
750,-130.37187019938744,-5123.946156356496,fake
751,-42.67565289672635,-5466.241552869328,fake
752,-595.1147143227859,-5434.748974011434,fake
753,-468.5921867451598,-5768.919816433142,fake
754,-1247.230311736413,-5941.398027759696,fake
755,-1298.7898211237577,-6068.6108127704765,fake
756,-1299.0485590032604,-6033.6974932167695,fake
757,-1563.5417609685362,-6364.043552222691,fake
758,-1147.6148129678436,-6260.233639163888,fake
759,-1476.917355777568,-6272.966585023055,fake
760,-1503.5549762692235,-5873.224208109461,fake
761,-1382.9744462300525,-6145.788483809954,fake
762,-1602.1965653521618,-5383.770838477305,fake
763,-1592.1816994291169,-5312.133351200658,fake
764,-1640.5015754589122,-5305.99390397588,fake
765,-1485.2422869978627,-4935.48382059625,fake
766,-1812.4016661845412,-4760.619933307732,fake
767,-1745.6035581318195,-4712.946113058955,fake
768,-1512.3887198416285,-4410.5703218338585,fake
769,-1857.924424228507,-3690.1230081447784,fake
770,-1951.0641229923588,-3440.0455185376672,fake
771,-1674.4443703019972,-2745.345163487318,fake
772,-1443.5210254118176,-2071.762640899542,real
773,7320.957935867498,-4469.5573916718695,real
774,7319.7527919396,-4728.8676811351015,fake
775,7447.30258645784,-4221.807706106574,fake
776,7592.182720782626,-3768.3263434318387,fake
777,6889.361807697089,-2873.617414322872,fake
778,7189.6947832981305,-4202.168557355133,fake
779,7164.792199815374,-3656.1716159686334,fake
780,6554.045334073854,-1848.6788877081997,fake
781,7047.081263111269,-3578.126350403767,fake
782,6953.286071985077,-2675.994981480262,fake
783,6873.890592149323,-1864.4932729516468,fake
784,6768.008661909154,-3017.596475275774,fake
785,6668.145491364605,-2240.946711219016,fake
786,6807.135527831058,-1562.9749724464168,fake
787,6739.0579900299945,-1688.697469937212,fake
788,6669.327271300097,-2659.8508017252916,fake
789,6517.260034224399,-2139.5173941677035,fake
790,6811.871719244258,-2084.511761624685,fake
791,6407.4523008035985,-1867.6170153195158,fake
792,6426.508675897223,-2331.500312910749,fake
793,6311.2059989915015,-1285.8711973193813,fake
794,6485.97128997999,-2033.1827337354248,fake
795,6133.23758541962,-908.0386090450174,fake
796,6250.321773232598,-983.553133277695,fake
797,6214.975979327094,-1604.4220318398434,fake
798,6250.561401988148,-663.5982794479768,fake
799,6152.47157792767,-1486.630448440548,fake
800,6098.399421627456,-1514.9475954805466,fake
801,6181.386235477433,650.175560093446,fake
802,6056.605207138797,-395.2264567541435,fake
803,6117.0689205061535,-441.0871130620373,fake
804,5955.292708738948,-1035.2265688791783,fake
805,6018.209128031741,835.1450158070575,fake
806,5810.02848340976,1573.9446279358242,fake
807,5856.621898732307,1229.3152385680899,fake
808,5747.6056855027155,332.3569200330573,fake
809,6008.269128611843,2139.8087418913246,fake
810,5867.44119553758,-374.41038787756753,fake
811,5636.586871991572,-210.1611955313638,fake
812,5527.647428023624,1009.0117353132631,fake
813,5755.20179183053,1139.2512338218871,fake
814,5512.039142826535,1771.2676843198692,fake
815,5295.002969887296,2634.2166951774866,fake
816,5662.992582050143,927.0317923133374,fake
817,5633.296160060344,505.66646283948046,fake
818,5253.254074248213,1264.3172716750812,fake
819,5357.349373535149,1731.598664350055,fake
820,5254.852655127509,2253.192688065286,fake
821,5583.504264788435,673.0016790993332,fake
822,5234.023795190405,2761.8405167056962,fake
823,5343.935238337998,4077.0858505169,fake
824,5113.705350724266,3821.8273920993583,fake
825,5119.240452457556,2688.6869562309153,fake
826,4859.565733006505,3037.2799996904623,fake
827,4925.018278826,3002.8361230067526,fake
828,4825.616330025589,2881.9486314150845,fake
829,4954.7561415482605,2130.4224501012322,fake
830,5199.874068894701,2304.424437974602,fake
831,5122.319011620888,2206.3520886037377,fake
832,5256.092934740501,1606.829209779204,fake
833,5184.905727334055,1649.811331672685,fake
834,4821.9683095291275,1848.8007904646838,fake
835,5141.366344122542,1307.429569912733,fake
836,4549.868048352191,3602.513417361117,fake
837,4794.8506355084355,2309.812532934752,real
838,4869.361646562779,1769.3007542746766,fake
839,5070.556741550489,791.5004782505086,fake
840,4707.109643694093,3913.5216186283988,fake
841,4758.154616385044,4317.754418338624,fake
842,4752.332995364277,3161.9261878023344,fake
843,4871.132234176464,3244.7108590832154,fake
844,5054.871672420858,2348.6044642369343,fake
845,5085.7429594803025,2015.029850260683,fake
846,4710.805753349172,1764.2287583281716,fake
847,4847.118498400224,849.6376473206591,fake
848,5059.284927275803,451.57728292533307,fake
849,4866.769835188195,1236.986196849975,fake
850,4948.287370642448,332.3329595980427,fake
851,4766.413370282792,1277.9455835973301,fake
852,5058.233891665003,311.5917553486173,fake
853,4890.993073600384,-32.69939457348235,fake
854,4718.710170389439,1008.9246314088078,fake
855,4474.392287379117,2287.322379387895,fake
856,4934.564206252994,698.5917134349914,fake
857,1762.0760425607268,6692.234435714801,fake
858,2412.4692273792352,6336.507221527028,fake
859,1178.2192601077732,7118.064880836034,fake
860,1458.1984692718397,6621.507819183219,fake
861,1015.213908176772,6449.709185684377,fake
862,1277.344822566105,5521.020245400733,fake
863,813.0767488678488,6248.386648739121,fake
864,669.9777133007386,6134.612898940035,fake
865,428.4687496964476,6016.860855313874,fake
866,76.63240336536654,5919.101357439705,fake
867,-471.1424151139618,6106.611205604955,fake
868,-2333.066938427138,5056.144186542492,fake
869,-2119.5601551386694,5091.280298660506,real
870,-1779.9210930966951,5145.103884152271,fake
871,-1392.9326260815294,5188.507339319947,fake
872,-1346.6473932771116,5361.106644059338,fake
873,-1581.2999963805314,5663.722878995128,fake
874,-1070.6408969540053,5751.144082820739,fake
875,-1351.344121291951,5684.575676677741,fake
876,-1187.839356714364,5854.150770502718,fake
877,-699.5806138515953,6011.7930722291385,fake
878,-1207.5141054426074,5771.880135559775,fake
879,-656.7992759612762,5665.566700045968,fake
880,-280.6753669880441,5571.497756616994,fake
881,259.39863000654117,5465.0396159127595,fake
882,267.5382686782774,5402.935106302948,fake
883,250.68968398763096,5304.616870502434,fake
884,953.420239212411,4867.790165286176,fake
885,1073.0786506547347,4922.997413341241,fake
886,1084.9514237980575,5000.830261586031,fake
887,1299.1771176948666,4689.9598520683,fake
888,1651.043676470399,4598.452775332769,fake
889,1772.319662299954,4970.288222678679,fake
890,2245.871679052518,3821.95146148862,fake
891,2362.3453555227616,4181.6221714894755,fake
892,2910.7394874977476,3434.379107061295,fake
893,3027.1842781465834,3391.3898357259127,fake
894,3178.173410025372,3357.4228114904618,fake
895,3224.6043234535227,3466.8262445353084,fake
896,3723.8634848226416,2457.1778634941497,fake
897,3494.774315725261,3153.8869058670407,fake
898,3983.758692210429,1334.3636896980952,fake
899,3830.265238683745,1906.5171238159958,fake
900,4124.23972473125,1254.1951924580799,fake
901,3577.2102103518178,2452.9845596354417,real
902,3837.6622546096933,1740.5147055806287,fake
903,4040.726059295203,1860.3427332236365,fake
904,3691.2311128747915,1806.8977708928203,fake
905,3006.4766538533627,2834.7627084293617,fake
906,3404.5308899733436,1624.71190916387,fake
907,2890.846538121065,2107.7640205848693,fake
908,2672.4794549829326,1843.259984915057,fake
909,1406.5214853492907,2972.6928015958943,fake
910,1196.9922977374895,3015.763466003465,fake
911,738.7002487368866,3244.83679326877,fake
912,608.5589331791375,3040.4588215232507,fake
913,-241.78657931813882,3477.7335894203998,fake
914,-119.15827020435361,2361.9054096514205,fake
915,-297.5898978448284,2049.58625645182,fake
916,-258.2727812493055,1934.5192427739203,fake
917,-135.86584759308204,1903.7261062937948,fake
918,264.04212453545574,1155.018211738789,fake
919,-170.1470122783237,815.4680015587423,fake
920,147.74504539001828,552.3178901775333,fake
921,-279.1711158270472,446.1168089275315,fake
922,70.41706883383101,-113.44279099654786,fake
923,335.3773205250701,-573.1872899227067,fake
924,342.4103105913229,-292.9581753690221,fake
925,319.6776658614244,-903.0252880938338,fake
926,731.2825489560946,-1495.370464620785,fake
927,934.0910076321076,-1617.3134273094126,fake
928,854.6970108836853,-1899.1233073393005,fake
929,977.7920279964577,-1661.0775685192714,fake
930,1103.7686765934739,-2632.384922034203,fake
931,1246.0015101186336,-2435.3999099521848,fake
932,1555.7377219822035,-2628.8751152635955,fake
933,1526.3299942039364,-3013.953605426966,real
934,1715.2631357154582,-3186.413585484604,fake
935,1777.9587624366486,-1965.7584646696268,fake
936,2008.7341281948497,-2152.8724943868096,fake
937,1971.2543505900055,-1259.2149510477325,fake
938,2109.4986191474686,-1937.330238905036,fake
939,1969.9072827742784,-975.4355223282681,fake
940,2138.8287507805576,-2542.8695605220983,fake
941,1946.640199727348,-2568.3198315213594,fake
942,2040.5483234257415,-4062.732244490806,fake
943,2084.874380970274,-4312.842920910945,fake
944,1557.5307962731663,-3759.3721803441586,fake
945,1222.6428943779038,-2849.307503661537,fake
946,941.1871854454355,-2974.025454184191,fake
947,948.3874522326939,-3772.8152939715546,fake
948,621.0059089859645,-4082.282865542798,fake
949,317.6818226904397,-4140.319928726834,fake
950,526.1249698938007,-3976.0997020540494,fake
951,427.51713419199507,-3973.6749559225773,fake
952,229.05024412986023,-4007.7456166581123,fake
953,-123.86286356008479,-3889.3529148644197,fake
954,-147.1944869118381,-4047.3578244747896,fake
955,-662.7455204747018,-3162.491227964546,fake
956,-418.9533359509767,-3890.0707259079027,fake
957,-706.302264494064,-3151.5304976210973,fake
958,-996.1279149173527,-3477.0239935590434,fake
959,-1020.4488415325798,-3275.946808493916,fake
960,-1090.2789326099894,-3253.60875824788,fake
961,-1516.1812751096936,-3288.371126433674,fake
962,-1583.79334421484,-3069.3126991706085,fake
963,-1862.6878316957957,-2388.183593249488,fake
964,-1152.466422636972,-2349.464434966922,fake
965,-1433.230920319761,-2056.591898753339,real
966,4658.496444273039,2065.9328798157544,real
967,5103.333202298217,318.78670068013423,fake
968,5309.594950648057,-344.029836788491,fake
969,5042.096956774799,1195.7220895648973,fake
970,4852.929949119335,1300.6875604485406,fake
971,5241.196971431669,-211.49988452572356,fake
972,4487.272949087269,1906.6114805570996,fake
973,4312.46710391597,2486.470342546293,fake
974,5221.752699885081,163.63437605252133,fake
975,5270.0846307418215,169.91438659448707,fake
976,4944.102406718192,1134.0709054049948,fake
977,4645.041859666135,797.2247722221571,fake
978,4876.6605352836095,840.2770226539989,fake
979,4890.898316423836,434.28679363495485,fake
980,4962.550911715573,1425.4255400640202,fake
981,4978.420732916425,439.8462978301803,fake
982,4873.640409516098,1001.6674818974016,fake
983,4827.852744946194,1517.1536813261596,fake
984,4970.552006051424,1026.5681322617054,fake
985,4717.0267059664,1305.1134495397139,fake
986,4705.636601846145,1202.172107863009,fake
987,4886.172908155941,142.99124825308476,fake
988,4790.118088995332,-521.5347342192304,fake
989,4694.4776066722325,180.68199101252858,fake
990,4778.780074685555,-344.46190362378934,fake
991,4626.6758747305175,222.1342443087185,fake
992,4648.328527163777,832.933508751973,fake
993,4813.525604634594,-20.344492838103356,fake
994,4758.632754857143,-318.2257885699507,fake
995,4690.935246033249,750.3151083833087,fake
996,4665.004376722599,-382.5914399963292,fake
997,4583.029383771467,105.09164716109686,fake
998,4395.116521868326,882.5177601420111,fake
999,4568.341609708662,-184.56203605727202,fake
1000,4606.566522836497,710.0335151765543,fake
1001,4765.480115534049,-256.50269875248284,fake
1002,4523.060539845449,727.2757708042272,fake
1003,4611.893845378483,1151.508131109624,fake
1004,4644.048862261567,123.49471529271366,fake
1005,4439.501414410674,1339.48259301816,fake
1006,4594.740720786576,578.1035940480207,fake
1007,4659.495023320447,434.9256767605275,fake
1008,4542.478637736112,360.6698541724717,fake
1009,-3137.9772994678833,2677.240187756359,fake
1010,-3306.5762057323586,2302.6679257096994,fake
1011,-3667.247575057974,1977.2789297179952,fake
1012,-3719.0528235871893,1762.37928947512,fake
1013,-3856.3992025259786,1648.564888520771,fake
1014,-3899.2152227775073,2328.880910644935,fake
1015,-4062.0167196846323,1748.3878670452084,fake
1016,-4123.326362194854,1678.290232542047,fake
1017,-4197.2089097445705,1431.392748505341,fake
1018,-4222.219034028473,1374.5513302380282,fake
1019,-4322.993645646907,1388.7037988393092,fake
1020,-4265.734578009154,1786.136680703519,fake
1021,-4394.881758479842,1663.2820813018766,fake
1022,-4688.81582327271,1507.251075714513,fake
1023,-4602.684369919604,1223.5481288664237,fake
1024,-4820.736073458635,986.0426990726697,fake
1025,-4852.249375393115,828.3168769165179,fake
1026,-4998.437926909965,1165.2888764261854,fake
1027,-5039.0837280468295,976.2821831230845,fake
1028,-5189.243843752363,1083.8307620398787,fake
1029,-5276.933099676319,1014.9354616648332,fake
1030,-5334.259638851682,886.46900915371,real
1031,-5000.180287276793,1008.0844441918603,fake
1032,-4877.642289545184,1081.338243692177,fake
1033,-4776.6536736896105,1623.1769310825491,fake
1034,-4696.748148913685,1455.483824244288,fake
1035,-4592.058512049934,2221.1533324427855,fake
1036,-4540.005831313764,2445.026075673042,fake
1037,-4125.579523363641,3256.509081915119,fake
1038,-4098.049385993202,2910.02822423474,fake
1039,-4064.1188573345626,3093.4934376662163,fake
1040,-3702.380163454297,3828.6240270667463,fake
1041,-3476.6191521898577,4195.501016572718,fake
1042,-4086.0634092126074,3774.83147689585,fake
1043,-4191.677997396776,4066.310822818334,fake
1044,-4185.2667056340915,4289.563158020893,fake
1045,3223.296462969956,3414.86657366942,fake
1046,3576.404158795445,3071.0325569004217,fake
1047,3804.9099626692923,2576.6340475064626,fake
1048,-3947.2772893836554,5777.032513127913,fake
1049,3848.4299576297412,3511.638987782135,fake
1050,3676.9460501999083,4829.349099132623,fake
1051,4215.515722858288,2143.4636445234655,fake
1052,4131.766037098131,2871.438221047627,fake
1053,4150.452505656255,2178.59897056675,fake
1054,4419.640072954586,2911.3609971336173,fake
1055,4753.571768772363,3039.7560471541715,fake
1056,4522.311386309661,3375.4663962843706,fake
1057,4807.085913212017,1626.3866865508617,fake
1058,4781.2318217338925,1651.2623135929161,fake
1059,4930.509554169128,485.1172481934034,fake
1060,5036.158665679225,-191.19409111963986,fake
1061,4981.239832910213,1842.4220474102285,fake
1062,4951.2117065266375,2126.598513425417,real
1063,4920.417695870392,1208.180115951415,fake
1064,5019.613371660742,1951.1426047892141,fake
1065,4798.018042526957,2368.758546670531,fake
1066,4700.079510714812,2992.963799118139,fake
1067,4846.340923243336,2081.0391136256962,fake
1068,4946.961278271248,1377.9285981575642,fake
1069,4764.840761246684,2767.5549536333037,fake
1070,4884.716073398685,633.5788118840462,fake
1071,5179.163370532011,2284.2946380341536,fake
1072,4798.918728455085,435.6278669929446,fake
1073,4820.895631702044,-114.74330194285182,fake
1074,4766.5198891594355,400.47745465844133,fake
1075,4827.676085013005,666.9047889814838,fake
1076,4670.644676438326,2678.63875520596,fake
1077,4799.995490073929,184.10563058888968,fake
1078,4561.269270965939,319.177532036729,fake
1079,4881.768001758787,1752.5341994661283,fake
1080,4884.257862626534,1024.715829220296,fake
1081,4727.669658662425,394.44900081976965,fake
1082,5006.259571355332,-646.972950953291,fake
1083,4659.027232100053,1652.7143983757812,fake
1084,4613.39606471829,1424.5260830233358,fake
1085,4303.557467051008,269.6488259615382,fake
1086,4572.461987496775,935.4154518108804,fake
1087,4780.0390950939845,-182.22562495468043,fake
1088,4808.437508725397,716.6253126779675,fake
1089,4377.175438025854,475.74619098004877,fake
1090,4800.772537213957,1638.2655401476147,fake
1091,4734.775143436796,1255.7847869082627,fake
1092,4678.902038269814,1783.3396204025573,fake
1093,4592.198941608733,875.8055889626595,fake
1094,-6223.026173858507,625.0058847502556,real
1095,4829.645153047111,454.6231500672332,fake
1096,-5967.499797290282,615.6907213164322,fake
1097,-6121.874399301441,1077.3785441315238,fake
1098,-6190.40912924039,1744.594528300251,fake
1099,-5855.129328382158,1210.6660870681376,fake
1100,-5880.434789012381,1867.1559527369218,fake
1101,-5863.457576178962,2057.4621009720427,fake
1102,-5976.963374560322,1800.650792248557,fake
1103,-5622.9553457093625,1585.3833218114619,fake
1104,-5722.994119929532,1810.4748360168126,fake
1105,-5661.63936046114,1651.8624054114348,fake
1106,1718.1855068767893,3516.5456398175,fake
1107,604.7095226551344,4024.0373329183903,fake
1108,1510.982844672796,3492.6808083977457,fake
1109,280.8350723411467,3673.973365592098,fake
1110,350.91094585393415,3257.0951369213712,fake
1111,475.98096381811484,3105.6433868490053,fake
1112,593.5244364188342,2573.3839156035315,fake
1113,315.72937933492983,2536.559570117478,fake
1114,-185.1746901772878,2229.8606777748414,fake
1115,473.08735757112163,1856.5484649929774,fake
1116,686.1398488699615,579.2051202507666,fake
1117,886.6268133103546,73.41028594273726,fake
1118,514.3848505796683,121.73446791778397,fake
1119,666.1052997454483,-7.854835343527084,fake
1120,1169.3124769676874,-1006.6356931348464,fake
1121,757.9762313519483,-681.4138337695288,fake
1122,1360.0377408524846,-1939.4324047961245,fake
1123,1561.5093995052518,-2005.1505909610887,fake
1124,1706.496992867362,-2794.7349638831633,fake
1125,1679.7405003206427,-3023.236043594481,fake
1126,1536.6200992680665,-2998.7828632550945,real
1127,1725.5532407067997,-3171.242843589997,fake
1128,1788.2488674871497,-1950.5877225502961,fake
1129,2019.0242333231756,-2137.7017522666692,fake
1130,1981.5444557031842,-1244.0442089208948,fake
1131,2119.78872410206,-1922.1594967881626,fake
1132,1980.19738776617,-960.2647802258462,fake
1133,2149.118855966034,-2527.698818401751,fake
1134,1956.9303047239375,-2553.1490894807343,fake
1135,2050.8384285523043,-4047.561502042034,fake
1136,2095.164486052198,-4297.672178874349,fake
1137,1567.8209011628737,-3744.201438476441,fake
1138,1232.9329995263233,-2834.136761492297,fake
1139,951.477290524759,-2958.85471218581,fake
1140,958.6775572847971,-3757.6445516962713,fake
1141,631.2960140958745,-4067.1121234518223,fake
1142,327.97192787396733,-4125.149186567335,fake
1143,536.4150747828069,-3960.9289599454337,fake
1144,437.8072391853397,-3958.504213733909,fake
1145,239.34034909134596,-3992.5748744662,fake
1146,-113.5727584311412,-3874.182172800889,fake
1147,-136.9043817378645,-4032.18708221167,fake
1148,-652.4554154526415,-3147.320485881211,fake
1149,-408.66323089282787,-3874.8999837667398,fake
1150,-696.012159392445,-3136.3597552941937,fake
1151,-985.8378098097575,-3461.8532513905907,fake
1152,-1010.1587364181178,-3260.7760663264926,fake
1153,-1079.9888275409226,-3238.4380159984707,fake
1154,-1505.8911698798986,-3273.200384248294,fake
1155,-1573.5032391185757,-3054.141956937111,fake
1156,-1852.3977266908894,-2373.012851098276,fake
1157,-1142.176317604568,-2334.2936930035867,fake
1158,-1422.9408152125395,-2041.421156608072,real
1159,6109.19928824539,-1081.9387486590513,real
1160,6119.316700800776,-2511.9187916589303,fake
1161,6145.90616843651,-2329.7612100010133,fake
1162,6380.913019067094,-2481.1044424078154,fake
1163,6102.306634299274,-2320.0738277506803,fake
1164,6224.54641721189,-1441.9419953860288,fake
1165,6386.809017600676,-1210.1075852532394,fake
1166,6365.519315395719,-1233.1265318461867,fake
1167,5939.857138735954,-2269.452325872925,fake
1168,6181.107553459855,-2112.1651437891605,fake
1169,6011.794719541243,-1910.63475261716,fake
1170,6141.7123193139905,-1560.581353339258,fake
1171,6347.856016115503,-883.4660767261904,fake
1172,5865.983927825782,-1144.6465339081801,fake
1173,5996.462894227904,-154.3458725948112,fake
1174,5972.39083638089,-382.26944285577065,fake
1175,6042.372882431571,-2946.2062008729185,fake
1176,5978.5547306845065,-1420.6541098202042,fake
1177,6346.0942119106485,-2616.9747513923935,fake
1178,6095.0136651014745,-1270.9230908979946,fake
1179,6074.969581581779,-956.9904296702101,fake
1180,5862.705822057306,-1070.9846064590567,fake
1181,5693.493131615563,-246.18701613385647,fake
1182,5980.5656812937505,671.1294045043865,fake
1183,6118.961483629709,898.3865047506487,fake
1184,6038.569412068947,835.9720400203822,fake
1185,5975.266599511472,178.598206256745,fake
1186,5823.679461859041,51.426638075905096,fake
1187,6127.844051255564,384.1748947865641,fake
1188,5779.15677179511,586.5687686199809,fake
1189,5553.065240946942,1622.8051749215301,fake
1190,5580.329183316021,1613.4244297481898,fake
1191,5373.865462936194,718.2243137615559,fake
1192,5488.358264398467,1955.7211865723032,fake
1193,5575.732554816733,1789.6525980933611,fake
1194,5304.473190387862,-391.9338747867249,fake
1195,5477.046106180957,1570.2060829190305,fake
1196,5291.186258803807,-524.7661640582512,fake
1197,5484.947196985825,947.1357463882357,fake
1198,5514.152301850691,806.0462162785166,fake
1199,5650.982410389149,1433.882965698312,fake
1200,5658.573426081036,-352.09093137389806,fake
1201,5177.049849660586,1531.3732060985178,fake
1202,5342.685384319357,1085.5338263666265,fake
1203,4965.635335885385,3026.3395315422404,fake
1204,5196.956818037934,1096.191225852177,fake
1205,5205.392499568697,1811.0211781000864,fake
1206,5284.394305436403,1552.0855415829847,fake
1207,5088.748931740593,2907.0091754886303,fake
1208,5034.854098967542,1186.6529677219398,fake
1209,5330.174395729867,1961.4388543728044,fake
1210,5345.7130319219095,2653.7162082877226,fake
1211,5274.5775903521535,1014.9102501800822,fake
1212,5503.571197987423,1060.1612850400431,fake
1213,4986.544538109601,2561.0928428457305,fake
1214,4986.854700775647,2845.7299340006234,fake
1215,5081.661409492629,4124.349857236927,fake
1216,4956.28225297613,1661.2842582413525,fake
1217,5203.271683964742,280.18101293702074,fake
1218,5023.110371256794,1603.1959192514296,fake
1219,4946.385514869632,1536.8396554418432,fake
1220,4641.821458969872,2883.636237284493,fake
1221,4637.234726081796,2678.928640990854,fake
1222,4434.9601575299275,5678.119534446199,fake
1223,4815.430845703183,2340.1540170602843,real
1224,4925.89148405349,1206.0899064096006,fake
1225,4030.0173566607364,5008.360121836416,fake
1226,-4543.314980592216,2301.7353899428717,fake
1227,-4737.547674769869,2509.5824127332758,fake
