row_index_1b,PC1,PC2,group
612,2624.637960275637,355.85997165458707,fake
613,2357.724140135255,303.7206654625837,fake
614,1981.2065188455424,173.2491904441676,fake
615,1427.070673136965,144.38479999492048,fake
616,1284.1097057474142,89.28327011947108,fake
617,217.8817514084352,-176.83891585040743,fake
618,25.58191186962606,-201.3852648645316,fake
619,402.53476905277654,-106.16197681538631,fake
620,-147.4705502380212,-201.5189572011775,fake
621,-378.06008040650323,-313.2718221423609,fake
622,-325.1036587524295,-386.25183540883637,fake
623,-418.2360860783951,-369.66861341441245,fake
624,-669.0149440596016,-420.2654270199953,fake
625,-165.32804426509333,-277.56791953111025,fake
626,-467.7537121988933,-364.0430404179788,fake
627,-1555.6690649918,-638.0034124856104,fake
628,-1213.760265251443,-518.0859638759844,fake
629,-1372.6127190159166,-549.1921915657838,fake
630,-1416.0005618506589,-695.463887504857,fake
631,-1731.8835578276862,-770.0590388587564,fake
632,-849.2341403137985,-557.834765007142,fake
633,-1501.674143130885,-622.6629817985238,fake
634,-2136.334163256864,-765.1948894139448,fake
635,-1611.311194668936,-718.9625118761055,fake
636,-1399.7952619004438,-705.4940194496961,fake
637,-1109.9296694086845,-712.6923583053155,fake
638,-1351.1696003793113,-707.6928832277703,fake
639,-1354.6622905467661,-685.2684266344746,fake
640,-1681.245443652732,-849.3945899321114,fake
641,-1899.8145558627434,-819.5998025593326,fake
642,-1652.023315171834,-801.3973380361081,fake
643,-1737.6008468141529,-907.3201481290072,fake
644,-2488.519875139668,-954.3819900286956,real
645,-2561.796120386718,-945.0281281971179,fake
646,-2226.4643189094777,-832.7335204077681,fake
647,-1938.357462032905,-695.5403044633343,fake
648,-1310.9929620272806,-320.9790073727292,fake
649,-1530.6135138056757,-362.93674248266683,fake
650,-588.6303299899903,71.6310211834672,fake
651,-1331.3347241699744,-87.10231172014598,fake
652,-464.2204006721552,276.8775234516973,fake
653,-323.87293630013914,356.12633077929945,fake
654,108.70814674233783,432.8309002081735,fake
655,448.57622780514004,695.5740064703389,fake
656,1154.4308024587347,958.238495672036,fake
657,877.6760032976457,891.999599438361,fake
658,2278.433101760839,1280.337536137559,fake
659,2395.5205531809793,1270.5796948894858,fake
660,2519.7825570644018,1291.6405651118064,fake
661,1796.0869058627602,1087.5724624398479,fake
662,1013.0428394039436,887.1961161770638,fake
663,1016.380752195603,978.5444549151331,fake
664,737.4618274569044,884.1260404904847,fake
665,-230.82574080442438,631.7342180448389,fake
666,-11.233264731324105,629.9502107850881,fake
667,-509.9892884061553,452.989361729164,fake
668,-484.1033310364011,387.7821177604973,fake
669,-1169.871559515303,134.57791486175563,fake
670,-1512.041322629973,-147.6985304001067,fake
671,-1585.5082875386793,-254.19046182265643,fake
672,-2774.3216057736267,-579.632599135931,fake
673,-2252.300957875916,-552.0324191829282,fake
674,-2523.0595418433118,-682.2662995324289,fake
675,-3204.1613459013292,-1018.4422278416446,fake
676,-3417.2439871415513,-999.2797441282139,real
677,-3448.211024725403,-1087.3582487926724,fake
678,-3209.9604219429852,-1014.3200097478057,fake
679,-2709.634520230458,-914.4327346661116,fake
680,-2784.2018703203644,-837.543464447431,fake
681,-2780.588560060274,-895.2874679957821,fake
682,-2573.7582092648254,-742.7940799251577,fake
683,-2543.2532576017634,-725.4531873100469,fake
684,-2416.1083363137527,-649.9320083002084,fake
685,-1733.7515502858516,-499.3583546659803,fake
686,-1713.975986942166,-401.69340410767643,fake
687,-1236.863634171827,-330.06446877731315,fake
688,-1113.1350544408488,-221.5266475198392,fake
689,-1096.8711139719119,-171.26519392486404,fake
690,-1301.9898664664404,-206.50934462530728,fake
691,-67.53864730093721,159.23929444668886,fake
692,-454.4872716655473,57.81375642551111,fake
693,56.751755878425634,246.76635730458125,fake
694,-209.81221086345826,176.48607854955677,fake
695,99.3446471927414,245.50001972508554,fake
696,68.29163703663077,235.81187144703878,fake
697,71.17235471160117,167.79935949430097,fake
698,-146.08614337022328,49.223018805606245,fake
699,-74.37758757816943,48.294848671213686,fake
700,-181.60553611530298,-11.806025252907096,fake
701,-97.99448006980055,-168.58255185781908,fake
702,45.10119593282668,-94.63777648087479,fake
703,898.4050080789733,69.27431454504311,fake
704,509.1635479695258,18.098300490110645,fake
705,-229.3806528073293,-220.05327029215377,fake
706,-363.0621674297021,-365.978769182682,fake
707,-154.03396512049082,-378.3773523315971,fake
708,399.929365778149,-257.4024904667346,real
709,-1257.8763665505098,-550.248607998803,fake
710,-509.7894380787032,-220.79996077749857,fake
711,-1070.2072507346047,-140.41286457453123,fake
712,-778.8251875465396,107.5450077289652,fake
713,-827.3404122495639,172.84233596408768,fake
714,-499.3870137939329,535.4601492445289,fake
715,-570.4785507815902,606.937992375434,fake
716,-309.3330460419455,968.460667973273,fake
717,255.15220512412387,1209.9218667269213,fake
718,-502.79784952456004,1060.8345300397425,fake
719,2019.6647196746242,2331.6990146588782,fake
720,3026.5800859407864,2984.056071406688,fake
721,2414.313048073217,2965.7470106146575,fake
722,2259.2351068357634,2976.6364774563267,fake
723,3921.506055507978,3756.4160680504956,fake
724,3797.1834769745287,3991.356017157034,fake
725,3707.5182452762,3982.4641469883086,fake
726,2045.7993179858997,3395.6700610446906,fake
727,1744.8210463415558,3171.145070661658,fake
728,-66.02168256678901,2379.7787121162455,fake
729,-398.2237720655952,2260.8497992334856,fake
730,-1355.9712503976054,1875.4537217587954,fake
731,-2340.585336014494,1293.4663249686093,fake
732,-1674.357334486188,1767.7393164757025,fake
733,-3017.398764197876,949.5355739543032,fake
734,-3139.069019606605,793.2852616708165,fake
735,-3319.776855772597,650.8058242978868,fake
736,-3717.246797121942,418.3978654982767,fake
737,-3458.2436741253114,370.0793493946716,fake
738,-3970.3310302756977,64.63700433865557,fake
739,-4618.960566570835,-390.89453152524476,fake
740,-4747.268919106433,-353.3023949902781,real
741,-4184.861667124926,-178.31009405137058,fake
742,-4220.858688813631,-110.53609983389342,fake
743,-4218.8788329977915,-200.73325701123548,fake
744,-4498.07683604909,-210.72773511549133,fake
745,-4029.0410804147928,18.42622939968419,fake
746,-4171.73889426956,19.49411199412029,fake
747,-4394.017874671168,-12.714193115729381,fake
748,-4300.925841058399,48.73538042208373,fake
749,-3923.968174821614,253.8977909615899,fake
750,-4441.137321896653,75.92946652610661,fake
751,-4487.208923946806,139.96584811407612,fake
752,-4643.951093462107,92.24714361148094,fake
753,-4580.325222991358,99.59142799256554,fake
754,-3965.975504156838,491.1893064164908,fake
755,-4655.766942182595,178.8957765278731,fake
756,-4237.480301441464,454.3802184682173,fake
757,-4291.311707908911,450.41907621417005,fake
758,-4560.411576590887,269.711933074958,fake
759,-4677.572067948414,280.0562935007342,fake
760,-4917.632915936237,107.09631858332594,fake
761,-4814.493927395654,164.34724812741408,fake
762,-5067.24581157638,78.08093018691082,fake
763,-4855.435749131633,249.7589979390309,fake
764,-4885.3672376991235,201.61496223545248,fake
765,-5044.217701781286,191.25696692988947,fake
766,-4981.678039828487,206.934923664018,fake
767,-5050.943480347439,212.41150633217296,fake
768,-4590.343721828522,550.0077481992212,fake
769,-5112.735325953911,224.16343373160632,fake
770,-5226.7074405928015,179.84067906727344,fake
771,-5393.762716113204,72.91085170828859,fake
772,-5370.966621884067,158.3659982378219,real
773,1401.537223381048,-3134.8441683742685,real
774,1920.9351952577704,-3191.732936407503,fake
775,2244.0489024157596,-3217.7538480614685,fake
776,2357.0417533505793,-3200.487493398889,fake
777,2993.1138351102727,-3229.64380240691,fake
778,2917.0983038319514,-3172.815102341848,fake
779,2862.1918348731433,-3116.3689471964913,fake
780,2946.8727226149012,-3094.0411426843957,fake
781,3100.949337455113,-3124.0409956076064,fake
782,2883.979668351559,-3042.7000406072857,fake
783,3535.4115585513314,-3126.4948080151335,fake
784,3477.1073589599764,-3096.2013913380692,fake
785,3724.41346654818,-3105.021167280219,fake
786,3639.6576936328124,-3059.0547695884266,fake
787,3626.3555879862365,-3019.006669922206,fake
788,3574.7735515091576,-2968.9999716984553,fake
789,3800.5808062409,-2946.78136824904,fake
790,3992.3699644133017,-2922.470894849166,fake
791,4137.2186500943,-2940.116735251278,fake
792,4391.708800286314,-2821.7075541045897,fake
793,5212.235625986893,-2901.9250865414792,fake
794,4982.930384378976,-2958.2021604617566,fake
795,5275.5537597525345,-2856.5682132285538,fake
796,6356.379339552688,-2832.170682607719,fake
797,5546.103352525606,-2785.8227785105705,fake
798,5773.960698528915,-2768.632199008244,fake
799,5949.239757856499,-2732.649516354861,fake
800,5944.63848460219,-2713.292434723478,fake
801,6936.174392655623,-2810.570998380803,fake
802,6435.543606194446,-2680.099710258895,fake
803,7192.365063037572,-2782.0699935837956,fake
804,7471.695846601615,-2746.417242548435,fake
805,8097.0398507465,-2676.8093571791956,fake
806,7936.964682197153,-2625.4511409848774,fake
807,7622.701877161839,-2588.3168738805894,fake
808,7984.5311631832055,-2641.326516269217,fake
809,8369.046463513783,-2602.736334014884,fake
810,8256.39276055049,-2598.315816662946,fake
811,8287.37622003147,-2545.519892414154,fake
812,8178.859505931015,-2498.5547688271927,fake
813,7968.489416258528,-2447.0960272798065,fake
814,8154.364078874244,-2415.1078225668784,fake
815,9205.631053646988,-2447.2342338724293,fake
816,8807.177303507528,-2352.8851713189993,fake
817,8656.276988984653,-2286.682195322826,fake
818,8830.616469644783,-2390.5977244813516,fake
819,8854.912038624958,-2192.369329462483,fake
820,9135.364743841425,-2311.619648101365,fake
821,9667.17129148237,-2247.8979306707524,fake
822,9445.987470945925,-2176.987527018394,fake
823,9279.032681557472,-2180.627471541369,fake
824,9190.481829051985,-2162.799882375848,fake
825,9123.362550736008,-2101.1097446670583,fake
826,9235.49067548719,-2062.3373445160532,fake
827,9496.587974751526,-2092.7803589522878,fake
828,9313.903968710869,-2010.1523566546468,fake
829,10261.883760101864,-2005.0404119008463,fake
830,9974.731445791422,-2034.9728594903986,fake
831,10338.729761833269,-1986.0737446378746,fake
832,10422.161368648765,-1988.0234604331056,fake
833,10020.942687788258,-1880.8648226052962,fake
834,10273.725574128264,-1839.2955652312535,fake
835,9883.612234447997,-1829.2513347335362,fake
836,10324.341275306577,-1859.7264841404144,fake
837,10094.94917019749,-1712.202347338008,real
838,9904.575640285811,-1594.2115347491433,fake
839,8902.329730038517,-1345.5743156800047,fake
840,8416.307262073004,-1083.3232363043514,fake
841,7920.603668601453,-825.9258352421168,fake
842,7263.153967969669,-599.5223727074398,fake
843,6989.880981757324,-337.72235445056606,fake
844,7360.959791031688,39.55365016247483,fake
845,7219.234623897156,361.0362935568129,fake
846,6616.032918832004,526.8352812821582,fake
847,6368.333419478345,897.8299005256013,fake
848,6766.836322097848,1329.151414692737,fake
849,6879.225427144208,1650.9084365328968,fake
850,6758.494305186329,2069.6195127067695,fake
851,6486.546030164669,2343.5132776316123,fake
852,7508.3055923009915,3078.771040052497,fake
853,7461.690871411,3415.719811920664,fake
854,6900.2068211425785,3587.8886353385096,fake
855,5501.349469970473,3346.830590483201,fake
856,3068.7210420847377,2642.3977588331118,fake
857,1805.0744186980944,2177.0838797377673,fake
858,551.9678865541606,1750.6690628322515,fake
859,-99.34967424863356,1515.880168769774,fake
860,-479.3202579348707,1372.077986819112,fake
861,-2049.78996421527,775.2982354878856,fake
862,-1851.3544813900853,907.9692186840401,fake
863,-2287.1215501644747,702.7671409667504,fake
864,-2875.975036023338,296.76283249220404,fake
865,-3068.297517192286,264.1448946660327,fake
866,-3388.7346688601615,168.572899219199,fake
867,-3912.2107832290503,-211.24290147398602,fake
868,-4336.646824937059,-434.5870473929488,fake
869,-4090.931986048388,-301.36478557381565,real
870,-4135.958607906375,-516.0906388504236,fake
871,-4664.386229956053,-768.8004455369381,fake
872,-4577.738159070023,-867.262900909009,fake
873,-4005.4089466766613,-524.4024767697712,fake
874,-3674.5971713884146,-537.8729379961546,fake
875,-4063.4533805454653,-739.2970188982208,fake
876,-3629.0197448583335,-547.6730352553827,fake
877,-4034.6899764250034,-722.7239327616734,fake
878,-3891.3922695888655,-829.9408642233067,fake
879,-3658.87609043263,-747.6417712462642,fake
880,-3438.507821780737,-808.9041341699123,fake
881,-3651.3789066516247,-751.9617991737365,fake
882,-2827.399276352437,-560.1649189021416,fake
883,-2774.7674831121344,-568.9619127145069,fake
884,-3487.835243590264,-813.4480258147929,fake
885,-3235.5089953540896,-737.5545217948712,fake
886,-3164.8745127855454,-878.3479640553176,fake
887,-3064.1997078927725,-852.5366050489581,fake
888,-1771.954327264993,-632.8987782845057,fake
889,-2359.6018950841276,-842.4287904049825,fake
890,-2315.144347066674,-874.1421498253786,fake
891,-1457.01641471284,-706.9679982774662,fake
892,-1436.3727583841458,-709.6830302931484,fake
893,-2271.2273329785394,-969.0110252304488,fake
894,-1023.5349425179973,-813.9928060893077,fake
895,-815.3320305769882,-751.2542804615988,fake
896,-144.7370050595116,-808.6979420079367,fake
897,-1057.8605518600518,-988.6432594407684,fake
898,-149.92794506123738,-951.3936041892104,fake
899,-108.67153733915721,-913.9812698551732,fake
900,-682.6506148292514,-1057.0074100181332,fake
901,-279.1519197852885,-894.819189367683,real
902,-396.8414523778058,-953.7707841240336,fake
903,-1066.8806592952128,-1036.5351676184275,fake
904,-833.92407254139,-861.4098042037125,fake
905,-1172.9909517147833,-912.1391705225342,fake
906,-1320.5249684682794,-782.609216581558,fake
907,-959.655986490389,-624.1475672147114,fake
908,-961.2856130406888,-480.85371268975774,fake
909,-882.9145996432659,-232.2131430193661,fake
910,-1451.8198805069753,-230.34089127209413,fake
911,-1754.1323245249462,-243.57820564567666,fake
912,-1210.3113631410392,-12.908144236812985,fake
913,-762.1639590448544,564.8860444673791,fake
914,-1815.9566695323563,436.2105529125187,fake
915,-2290.4518688238827,372.91609126489357,fake
916,-2112.2738433423374,635.8942332596591,fake
917,-1527.7313831665122,1186.7904528795204,fake
918,-2176.464424716738,988.9226683009406,fake
919,-757.4053754229319,1965.249739066676,fake
920,-102.67479899564908,2622.0208965253782,fake
921,206.8962094717178,2766.967997385182,fake
922,-930.6925055811238,2199.8624810208753,fake
923,-1002.8357427017896,2227.053244955873,fake
924,2241.0516886188966,4153.018843960674,fake
925,2625.7040128970934,4112.492104304338,fake
926,1981.8179123317082,3985.7206355262006,fake
927,4173.583325732139,5301.799067330127,fake
928,3500.5408226486843,4446.636639890403,fake
929,3888.346731138542,4040.8746249466453,fake
930,5067.966640431739,4687.074031454655,fake
931,4000.7975425592776,3599.4894314776648,fake
932,4603.318211519754,3644.036218331479,fake
933,5088.84509552714,2481.649143505307,real
934,2721.8118797534034,2815.9592084050564,fake
935,2544.516003726568,2868.239302974183,fake
936,1425.9660615319056,2889.7048904928797,fake
937,2186.7103918935013,3340.6412634739604,fake
938,793.4648410408066,3053.6405520989565,fake
939,644.3781817055732,2882.377545507122,fake
940,29.396195838300205,2770.634329438892,fake
941,-994.5944554618497,2229.9993641273536,fake
942,-1423.6908023646579,2150.5490509411534,fake
943,-1521.571253826894,2147.905565623072,fake
944,-1892.540658205687,2045.6080453551087,fake
945,-1731.62435901186,1917.5426193964797,fake
946,-1922.378018773062,1867.9495181177847,fake
947,-2198.485691159674,1572.372099118053,fake
948,-2121.593211877282,1604.961102059851,fake
949,-2434.463185863155,1333.6717968303449,fake
950,-2969.433196161845,1043.6934790043338,fake
951,-3384.6173923178158,845.194317863759,fake
952,-3415.757093168727,761.0720399074186,fake
953,-3560.5800874930537,606.6800741803858,fake
954,-3091.7325219061145,679.8171765786797,fake
955,-3031.257575980391,583.6512047974932,fake
956,-2799.0544118280086,653.3710732711562,fake
957,-2935.0357161193424,485.79065849093803,fake
958,-2865.2464086383575,433.033501520889,fake
959,-3101.9002466150764,259.31985376817124,fake
960,-3168.9296590164304,256.9053278526919,fake
961,-3283.4482863899534,138.3411076918106,fake
962,-3379.193472195665,3.7396824889595233,fake
963,-3444.3604934427312,-135.54788184225075,fake
964,-3453.544670834465,-184.5360743190166,fake
965,-2891.407232162327,-53.07771246817142,real
966,826.3484336356396,-95.01005914002859,real
967,1180.928415388056,257.18671340597984,fake
968,816.5630109831418,274.44338571109233,fake
969,100.91787478251602,329.549871853669,fake
970,43.0957380978026,319.88147561162083,fake
971,-282.2129083978021,328.8255992041686,fake
972,-23.857342527241325,601.4137954150135,fake
973,-224.64351266719703,662.2399733326945,fake
974,-420.5278664992584,670.13705857251,fake
975,-224.53673120429093,844.891621538178,fake
976,193.47376967481404,1083.0816310940425,fake
977,291.316876982633,1241.2371941995575,fake
978,892.9994616988109,1683.0266628708634,fake
979,463.9380543516573,1572.9221249459858,fake
980,917.7575874119253,1773.242983196101,fake
981,317.3814562982312,1717.5239815745833,fake
982,655.986963390099,1771.9938552321325,fake
983,465.34553521295834,1906.2971028917989,fake
984,102.81527693219276,1644.0570353674295,fake
985,-353.62197170212977,1317.818213840002,fake
986,-421.6002271786707,1529.7638639196018,fake
987,-1188.2415393439119,1142.6182791005353,fake
988,185.64608558385243,1909.460890580702,fake
989,122.4767402321191,1879.6133058588246,fake
990,-183.7828163595766,1525.3904254935148,fake
991,-373.8768577639623,1622.6969379847,fake
992,-413.4047654812015,1491.1423182232443,fake
993,-765.5136363171385,1420.032883516546,fake
994,-1199.9994955023462,1210.5848664630475,fake
995,-1870.2989999732567,836.6297724350269,fake
996,-985.7091840781521,1038.9750175820059,fake
997,-1087.5536782443796,963.9547916102792,fake
998,-1785.5894265390955,546.6543790855126,fake
999,-2204.0785342377458,482.3719578976069,fake
1000,-2246.233905726757,410.86124584230384,fake
1001,-1414.7203167849689,699.7239553176249,fake
1002,-1994.8685086282103,328.5372907048442,fake
1003,-1637.0816686438138,460.7166176739589,fake
1004,-1263.7813505095112,704.9849712673682,fake
1005,-2385.5576776501166,154.3202591619775,fake
1006,-1676.9748269834565,411.5222840233624,fake
1007,-2362.5437254939825,-43.18213394963925,fake
1008,-1548.1830296214507,404.5460531118734,fake
1009,-2366.724251245234,-22.794423386272022,fake
1010,-2209.6891507243345,-16.15891165475483,fake
1011,-1935.7080802109406,102.19006953525763,fake
1012,-1727.7167237677918,161.49114244936592,fake
1013,-1851.641427834224,38.96948714225219,fake
1014,-1693.1857382317658,55.026238993020684,fake
1015,-1552.935045119034,51.66253647142695,fake
1016,-2040.884973871972,-73.2723575813283,fake
1017,-1695.77026085459,-41.28865134076695,fake
1018,-1481.493235630407,-33.10722471386697,fake
1019,-1721.5516693162408,-140.67201218039773,fake
1020,-1331.3742843351774,-81.58680395853197,fake
1021,-2220.2384967114617,-376.5210476104691,fake
1022,-1642.2725828173486,-168.80962119905988,fake
1023,-1548.8375299917736,-268.57784018727807,fake
1024,-1536.0989470448585,-250.9769137411493,fake
1025,-1564.2038758690217,-196.1432291322152,fake
1026,-1926.5509536185011,-367.61877370222675,fake
1027,-1863.9535427817366,-370.77732282824536,fake
1028,-1840.6415508999153,-353.0154066139151,fake
1029,-1708.1670411156374,-390.58564690827393,fake
1030,-1304.102580956244,-270.6116797447222,real
1031,-1380.344985917852,-381.6876943496234,fake
1032,-1522.12469692644,-387.1090527350975,fake
1033,-2297.551382293952,-591.3176337927077,fake
1034,-2016.3963713133005,-564.2350093364262,fake
1035,-2056.0398670125483,-601.7391037971797,fake
1036,-2219.11514360124,-621.6425761410567,fake
1037,-1408.9794603225969,-479.13503463662806,fake
1038,-1435.8449963783964,-522.6390990408231,fake
1039,-1854.0219266987633,-668.2554731337041,fake
1040,-2116.99765239892,-692.3208520678543,fake
1041,-2046.3814341810128,-673.6291679830318,fake
1042,-1930.2525483097857,-621.2477389869433,fake
1043,-1920.7907616838284,-630.4025099429167,fake
1044,-1907.9528233384717,-639.5787381074101,fake
1045,-1319.8806292746642,-537.4067453767044,fake
1046,-2092.751874381073,-642.2028517045503,fake
1047,-2093.308173147512,-731.2965166692362,fake
1048,-2090.1572861770937,-792.902297633791,fake
1049,-2064.3656475032617,-740.6147607283502,fake
1050,-2199.194660547505,-830.7003978111667,fake
1051,-2222.8296177745015,-850.9199947550728,fake
1052,-2613.1638369339476,-892.69072891186,fake
1053,-2735.2811507965343,-914.5711649254957,fake
1054,-2888.725379236802,-907.8530070556733,fake
1055,-2818.6812191902345,-1018.2669023584288,fake
1056,-2822.691868364499,-1026.1786818317737,fake
1057,-2923.053885890639,-955.4435144241535,fake
1058,-2752.8717585387194,-953.0416461634056,fake
1059,-2763.67495449171,-1083.8325032453342,fake
1060,-3250.334183968564,-1002.9226958906837,fake
1061,-3330.8110289831816,-1094.033750123761,fake
1062,-3420.155239444739,-1013.1911237621266,real
1063,-3418.5434827316803,-1158.7609102113995,fake
1064,-2925.259555344533,-940.3902692082222,fake
1065,-3127.7592920624734,-1020.4255000727362,fake
1066,-3492.8610808621565,-1112.1803107307426,fake
1067,-3486.6311322348956,-1056.660939210356,fake
1068,-3271.8574826972003,-1117.442476590024,fake
1069,-3026.3844893816186,-1041.9886172836236,fake
1070,-3161.9784582435386,-1048.5440267352055,fake
1071,-2820.017725144298,-952.7589275980237,fake
1072,-2450.719207695332,-899.9879538353632,fake
1073,-2979.4120506962076,-966.8991501890263,fake
1074,-3022.0997459953137,-971.9999835998752,fake
1075,-2820.707147096164,-988.3270314442758,fake
1076,-2972.887592200468,-983.6880835151949,fake
1077,-2520.5878038800793,-967.5188960889017,fake
1078,-2463.315633343444,-924.6154663090172,fake
1079,-1709.6186042282204,-767.2990127547619,fake
1080,-2626.6398236281207,-941.8101422979503,fake
1081,-2391.013184488238,-952.7072036565411,fake
1082,-2256.252002592662,-911.7980640627928,fake
1083,-1911.0789377286978,-950.1377919700119,fake
1084,-1782.2833863348196,-892.2000657414727,fake
1085,-1932.9924898326733,-925.4398522615783,fake
1086,-1447.1368232538193,-863.1095612720574,fake
1087,-1737.022954617123,-986.5458791698887,fake
1088,-923.1913447350547,-879.3677842361425,fake
1089,-534.6136716963266,-891.2862376811228,fake
1090,-798.9247043971432,-887.3258469057503,fake
1091,-609.8225676622982,-980.8415636744204,fake
1092,-582.214159901109,-959.3140923428797,fake
1093,-198.15101834039922,-976.7498956867056,fake
1094,-280.60754580815393,-901.7748797143136,real
1095,1.8888627527357524,-860.8069615977881,fake
1096,-115.82001254224063,-811.8615620041483,fake
1097,-21.340621341353057,-639.5327804762742,fake
1098,59.8799045608811,-442.39087162841724,fake
1099,279.52284623959264,-324.33497577781446,fake
1100,1342.600842057317,114.0639772630015,fake
1101,1884.704195198352,483.2689461904836,fake
1102,1673.9392043946239,629.9012972395468,fake
1103,2253.5293435691547,949.7710641547562,fake
1104,2459.1275640101894,1188.0286890065556,fake
1105,3270.0828023127006,1649.596725959645,fake
1106,3524.5004726305606,1841.0060980606345,fake
1107,3914.5437453818618,2297.6826184715387,fake
1108,4262.175803015585,2523.6222137880495,fake
1109,5231.9659960970175,3030.4969642738483,fake
1110,6077.401016737627,3665.1883998142916,fake
1111,6337.985565482032,3840.51789484477,fake
1112,6595.230446477194,4126.645463311638,fake
1113,7221.489200948349,4581.479877803585,fake
1114,7522.724819834557,4832.543308868375,fake
1115,7043.290451430674,4834.089141558633,fake
1116,5251.205604377918,3961.54955594611,fake
1117,6444.7456968133265,4638.419013824161,fake
1118,2933.0652101448586,3118.5426693840486,fake
1119,1661.9020071722111,2516.8879457847147,fake
1120,2124.54487710095,2820.990500481294,fake
1121,1244.217494403478,2276.3197114314116,fake
1122,-548.7320659123046,1500.9883169567004,fake
1123,-1333.1584375299424,1029.0594748954254,fake
1124,-1501.3729650156893,869.5413107508693,fake
1125,-1829.2997581315954,645.0339979876122,fake
1126,-2081.438343923084,598.2919639022188,real
1127,-2108.1939925588945,569.9908100483716,fake
1128,-1565.3477084145482,839.2165366357747,fake
1129,-1942.656858619319,820.3214761287633,fake
1130,-586.9397964045256,1577.3150388814936,fake
1131,-1169.1117465343725,1413.1724869272302,fake
1132,-905.2164724419464,1642.0349087257603,fake
1133,305.75822246159544,2330.211130695269,fake
1134,31.70966311699041,2484.264587840797,fake
1135,-100.97757982915948,2476.9851645342596,fake
1136,19.002391939412387,2722.2286203991093,fake
1137,-322.010957168865,2714.217259582212,fake
1138,-332.4094354028121,2862.22088451358,fake
1139,-601.2478549023557,2865.7971868922014,fake
1140,-667.3723641002532,2994.5776159953225,fake
1141,-402.81513663290957,3302.4592592907916,fake
1142,-670.1929917876566,3329.055230150965,fake
1143,-215.27980739511648,3682.940174806543,fake
1144,-320.67194816568235,3661.5962996297485,fake
1145,-1020.4043849972716,3261.4439235181226,fake
1146,-641.4954889083056,3466.027587436248,fake
1147,-528.9039951623153,3656.102795337647,fake
1148,-714.3236293962108,3452.134558020292,fake
1149,-1642.0657716985588,2755.368511953302,fake
1150,-2513.7992756906124,2227.380086989601,fake
1151,-2651.085850572111,2091.3795212852724,fake
1152,-2887.539234779645,1975.8283884176556,fake
1153,-4031.608890653404,1137.1703385119038,fake
1154,-4269.707309989672,972.0831176316927,fake
1155,-4736.72524979022,704.4272523955761,fake
1156,-4914.025870421914,481.20399376650914,fake
1157,-5273.907916155698,178.56787627420312,fake
1158,-5373.877874127451,144.45461833324487,real
1159,748.4020336979852,-2709.4401464339717,real
1160,479.7949806610743,-2795.0459205757243,fake
1161,904.6529511985799,-2745.0614792546767,fake
1162,412.09275564291255,-2776.09325290548,fake
1163,644.8403198256897,-2760.208306412738,fake
1164,570.67361815465,-2739.784469563435,fake
1165,687.8515804438244,-2734.4766410487764,fake
1166,850.24763965646,-2708.604312953123,fake
1167,-32.876311623975674,-2644.3085559646165,fake
1168,874.9192571877779,-2684.8637130642646,fake
1169,783.0078826949089,-2695.1262135294132,fake
1170,784.6062086059459,-2660.566525659147,fake
1171,671.4362964971601,-2625.2759276725724,fake
1172,436.7160403864274,-2573.294956985597,fake
1173,167.08760923354572,-2596.570576843366,fake
1174,228.25260462678355,-2568.7063175657945,fake
1175,394.9024140605603,-2564.6453533834947,fake
1176,574.6271273585066,-2556.738387334302,fake
1177,651.4997844796288,-2468.365162660825,fake
1178,199.80511078727278,-2466.932876492757,fake
1179,-182.94196975699114,-2471.0077650545477,fake
1180,-60.75669716587214,-2451.6944065904754,fake
1181,421.6342140495098,-2360.197656732496,fake
1182,682.0255468170883,-2347.7144718573504,fake
1183,475.225419609727,-2303.6092131898235,fake
1184,469.48076024099055,-2337.3012144330273,fake
1185,686.1631261944592,-2261.061424325497,fake
1186,947.5946088380884,-2249.156014890495,fake
1187,266.7147277063544,-2208.5262762522534,fake
1188,225.68878088442028,-2216.033848813567,fake
1189,9.552886547055245,-2156.6412610913003,fake
1190,-107.9246697900921,-2124.6123510497096,fake
1191,-273.58391349283386,-2014.2546990015867,fake
1192,-480.2963210250432,-2016.9313213516414,fake
1193,-2.524583721896366,-2022.4746552212562,fake
1194,33.7629046664721,-1976.5120473719758,fake
1195,-191.32161420190198,-1936.9992607651493,fake
1196,187.69710039183434,-1872.4314366755757,fake
1197,-46.218169602632436,-1892.217794637374,fake
1198,-232.11187455689625,-1858.9592330552634,fake
1199,174.86555161842824,-1757.2909867862634,fake
1200,-339.5286232980427,-1857.5341893672442,fake
1201,-715.2243240342152,-1799.6442884606668,fake
1202,-302.1179040155995,-1704.185022616604,fake
1203,-802.8352401337954,-1741.0370591738592,fake
1204,-634.1218688800506,-1723.5575940321717,fake
1205,-706.8165777669514,-1683.6224852087862,fake
1206,-974.9933999439861,-1641.2141754522304,fake
1207,-558.8045946976642,-1614.4526040324436,fake
1208,-674.403391155494,-1584.4893324442753,fake
1209,-845.6983548846209,-1565.767494391224,fake
1210,-553.3726384818234,-1551.4417258679641,fake
1211,-681.6066689280427,-1397.5823482954138,fake
1212,-793.3661618361306,-1420.773933605392,fake
1213,-470.145432999365,-1332.3583072985457,fake
1214,-1068.2288205126927,-1355.2777739849114,fake
1215,-924.3850804975643,-1325.999365467293,fake
1216,-893.109949781619,-1315.4706938546535,fake
